id,mission,magazine,frame,in_sample,icon,icon_label,lap_var,content_lap,mean_lum,clip5_frac,clip250_frac,dark_frac,bright_frac,p50,p95,p99,featureless_frac,tilt_deg,has_horizon,black_frame,underexposed,overexposed,blurry,aimless,dud,crooked,quality
AS12-49-7196,AS12,49,7196,1,0,,618.1093255946012,664.1811406978907,110.40107322225765,0.0003736846301020408,2.491230867346939e-05,0.15759028220663265,0.0002242107780612245,130.0,171.0,188.0,0.07142857142857142,9.761774775042245,1,0,0,0,0,0,0,0,0.02971309782340305
AS12-49-7197,AS12,49,7197,1,0,,893.0505696565397,926.1034249716365,104.4693827726403,0.00031887755102040814,6.975446428571428e-05,0.09173708545918367,0.00017438616071428572,114.0,165.0,184.0,0.03571428571428571,2.8912695962205643,1,0,0,0,0,0,0,0,0.3867727397088059
AS12-49-7198,AS12,49,7198,1,0,,771.4704670995436,795.7465263360094,102.4770806760204,0.00014947385204081633,4.982461734693877e-06,0.057049186862244895,6.477200255102041e-05,110.0,166.0,183.0,0.030612244897959183,4.014175695411026,1,0,0,0,0,0,0,0,0.22382821884083284
AS12-49-7199,AS12,49,7199,1,0,,886.8710917854298,886.8710917854298,125.31089564732143,0.0003288424744897959,0.000204280931122449,0.04690489477040816,0.001051299426020408,137.0,180.0,196.0,0.0,10.124671655397817,1,0,0,0,0,0,0,1,0.3402795351746034
AS12-49-7200,AS12,49,7200,1,0,,895.1525048613548,895.1525048613547,114.2785943478954,0.00022919323979591838,0.000244140625,0.07340162627551021,0.000896843112244898,125.0,172.0,190.0,0.0,1.8778774472853594,1,0,0,0,0,0,0,0,0.3502625878652923
AS12-49-7201,AS12,49,7201,1,0,,560.5347500943433,778.0287221755835,78.76472815688776,3.487723214285714e-05,0.00014449139030612245,0.16695232780612246,0.0003587372448979592,60.0,165.0,183.0,0.28061224489795916,-2.489552921999156,1,0,0,0,0,0,0,0,0.199642735264712
AS12-49-7202,AS12,49,7202,1,0,,363.1127173839783,640.4955288627184,54.00902822066327,0.0005281409438775511,0.00015943877551020407,0.5228246572066326,0.0011908083545918368,22.0,141.0,167.0,0.4336734693877551,6.34019174590991,1,0,0,0,0,0,0,0,-0.009289961148407138
AS12-49-7203,AS12,49,7203,1,0,,298.6632146680419,602.9824240736506,62.2060696348852,0.00029894770408163266,2.9894770408163265e-05,0.5593361367984694,9.964923469387755e-05,16.0,164.0,182.0,0.5051020408163265,3.3018656744350032,1,0,0,0,0,0,0,0,-0.07411547424812591
AS12-49-7204,AS12,49,7204,1,0,,323.1421890233964,652.034384464759,83.13652443399235,1.992984693877551e-05,4.982461734693877e-06,0.5005032286352041,0.00013950892857142856,24.0,198.0,214.0,0.5051020408163265,6.2772984895975545,1,0,0,0,0,0,0,0,0.009888021136219224
AS12-49-7205,AS12,49,7205,1,0,,203.8348538070011,462.37611713132236,91.28342235331633,1.4947385204081632e-05,0.0,0.4857700892857143,0.0,30.0,210.0,218.0,0.5663265306122449,2.7791668640720806,1,0,0,0,0,0,0,0,-0.35929550846439623
AS12-49-7206,AS12,49,7206,1,0,,84.86427408454318,210.22666000010173,82.31477698501276,9.964923469387754e-06,0.0,0.48850047831632654,0.0,29.0,188.0,196.0,0.6173469387755102,0.0,1,0,0,0,0,0,0,0,-1.2058822802645677
AS12-49-7207,AS12,49,7207,1,0,,70.45942138265143,185.67841995005298,94.58917610012755,4.982461734693877e-06,0.0,0.454410475127551,0.0,111.0,199.0,206.0,0.6479591836734694,0.0,1,0,0,0,0,0,0,0,-1.3392516284208096
AS12-49-7208,AS12,49,7208,1,0,,151.42982475380757,290.8999884390831,89.27065728635205,4.982461734693877e-06,0.0,0.4275450414540816,0.0,90.0,188.0,196.0,0.4897959183673469,1.123302714075429,1,0,0,0,0,0,0,0,-0.8570262531751889
AS12-49-7209,AS12,49,7209,1,0,,284.9832030057609,515.2127387604595,94.8097148038903,2.491230867346939e-05,9.964923469387754e-06,0.4679478236607143,0.00017438616071428572,75.0,211.0,223.0,0.4489795918367347,1.8183029644518336,1,0,0,0,0,0,0,0,-0.24307802739129358
AS12-49-7210,AS12,49,7210,1,0,,428.54926457329617,723.1242604927559,81.41641422193878,2.491230867346939e-05,0.00021424585459183673,0.4345005580357143,0.0009267378826530613,88.0,176.0,193.0,0.40816326530612246,-0.9710219310791666,1,0,0,0,0,0,0,0,0.12103854627973612
AS12-49-7211,AS12,49,7211,1,0,,445.6130316121436,779.0207928071674,74.82444794323979,7.971938775510203e-05,0.000323860012755102,0.4470314492984694,0.0011260363520408164,73.0,165.0,182.0,0.42857142857142855,0.0,1,0,0,0,0,0,0,0,0.20101143904933513
AS12-49-7212,AS12,49,7212,1,0,,411.8906923441627,701.5584116180362,71.6321099728954,9.466677295918367e-05,0.0,0.45607959980867346,4.982461734693877e-06,67.0,159.0,174.0,0.413265306122449,6.892423122485141,1,0,0,0,0,0,0,0,0.08851852438342613
AS12-49-7213,AS12,49,7213,1,0,,179.53499613397568,199.38323309669687,105.0440599091199,4.982461734693877e-06,0.0,0.03506158322704082,4.982461734693877e-06,112.0,163.0,211.0,0.10204081632653061,0.0,1,0,0,0,0,0,0,0,-1.2627632301092582
AS12-49-7214,AS12,49,7214,1,0,,75.18775291551604,93.13380636443458,153.64996711575256,1.992984693877551e-05,0.0,0.0012007732780612245,0.0,153.0,213.0,224.0,0.20918367346938777,,0,0,0,0,0,0,0,0,-2.080348749832136
AS12-49-7215,AS12,49,7215,1,0,,56.800519778399796,76.66892543675655,172.23821647799744,0.0,0.0,0.00016940369897959184,0.0,172.0,218.0,228.0,0.3010204081632653,,0,0,0,1,1,0,1,0,-4.289302341877777
AS12-49-7216,AS12,49,7216,1,0,,32.978065242473406,72.99253888737755,182.5789122289541,0.0,0.0,0.00570491868622449,0.0,183.0,226.0,230.0,0.6275510204081632,,0,0,0,1,1,0,1,0,-4.342082148577434
AS12-49-7217,AS12,49,7217,1,0,,704.5485351931696,738.3091163297898,83.30676020408163,0.0008569834183673469,9.964923469387754e-06,0.24204799107142858,0.0003736846301020408,92.0,156.0,177.0,0.04591836734693878,1.0658450275615836,1,0,0,0,0,0,0,0,0.14335969394671585
AS12-49-7218,AS12,49,7218,1,0,,618.578572512666,651.5257219624582,99.41706692442602,0.0006576849489795918,6.477200255102041e-05,0.2067821269132653,0.00033880739795918367,113.0,174.0,185.0,0.05102040816326531,13.834853156658731,1,0,0,0,0,0,0,1,0.00904978201849458
AS12-49-7219,AS12,49,7219,1,0,,581.106959167767,615.5501928229432,90.18339445153062,0.0010662468112244898,9.964923469387754e-06,0.2012316645408163,7.473692602040816e-05,98.0,175.0,212.0,0.05612244897959184,2.533558888394575,1,0,0,0,0,0,0,0,-0.05195874441802947
AS12-49-7220,AS12,49,7220,1,0,,414.62333964219147,454.8926856528628,102.03835000797194,0.0008021763392857143,1.4947385204081632e-05,0.21774354272959184,0.00016442123724489795,118.0,178.0,213.0,0.09183673469387756,3.2336121248878653,1,0,0,0,0,0,0,0,-0.37682151780290973
AS12-49-7221,AS12,49,7221,1,0,,472.5948627518148,601.4219154527445,66.06251494738521,0.0011609135841836734,0.0,0.35586236447704084,1.4947385204081632e-05,63.0,146.0,164.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,-0.07689879554865217
AS12-49-7222,AS12,49,7222,1,0,,543.098293476207,682.2492010447244,74.81884765625,0.0007672991071428571,0.0,0.31276407047193877,9.964923469387754e-06,77.0,155.0,175.97000000000116,0.20408163265306123,-4.763641690726178,1,0,0,0,0,0,0,0,0.05854165802897209
AS12-49-7223,AS12,49,7223,1,0,,499.37347052048665,864.5724415641319,56.58697883450255,0.00013950892857142856,0.0,0.45893953284438777,0.0,28.0,159.0,184.0,0.42346938775510207,1.8881880067409305,1,0,0,0,0,0,0,0,0.3129284134930147
AS12-49-7224,AS12,49,7224,1,0,,416.91270139144393,777.0476659428776,64.38211993781887,0.00043347417091836734,2.491230867346939e-05,0.5507862324617347,0.00020926339285714285,16.0,175.0,193.0,0.4642857142857143,1.4202655463990457,1,0,0,0,0,0,0,0,0.19828751005661135
AS12-49-7225,AS12,49,7225,1,0,,466.5286928843529,708.4192391323876,84.74501255580357,0.0003687021683673469,0.0,0.4113869180484694,4.982461734693877e-06,96.0,176.0,190.0,0.34183673469387754,0.7538483330707672,1,0,0,0,0,0,0,0,0.09897142784510515
AS12-49-7226,AS12,49,7226,1,0,,464.86282971517494,678.592509710117,107.6558912627551,0.00019431600765306122,2.9894770408163265e-05,0.3418466996173469,0.0003288424744897959,138.0,204.0,215.0,0.3163265306122449,2.8387878410053813,1,0,0,0,0,0,0,0,0.05276933037099958
AS12-49-7227,AS12,49,7227,1,0,,270.92016281886976,456.0605770342562,109.09428312340562,2.491230867346939e-05,0.0,0.37131297831632654,3.487723214285714e-05,147.0,203.0,211.0,0.413265306122449,3.865461169851747,1,0,0,0,0,0,0,0,-0.37406744234344236
AS12-49-7228,AS12,49,7228,1,0,,153.69623966010496,286.73183194876486,117.26334801498724,9.964923469387754e-06,0.0,0.3715919961734694,1.4947385204081632e-05,164.0,213.0,220.0,0.4846938775510204,3.442215285897377,1,0,0,0,0,0,0,0,-0.8725276089519374
AS12-49-7229,AS12,49,7229,1,0,,259.78969790209635,399.4414756813217,115.63614078443878,2.491230867346939e-05,0.0,0.34652523118622447,9.964923469387754e-06,158.0,201.0,210.0,0.3520408163265306,1.9305874411669917,1,0,0,0,0,0,0,0,-0.5164466089747536
AS12-49-7230,AS12,49,7230,1,0,,345.516443742682,483.5793493406627,104.69086814413265,5.978954081632653e-05,0.0,0.3339295679209184,9.964923469387754e-06,137.0,185.0,195.0,0.2857142857142857,0.5968094512291772,1,0,0,0,0,0,0,0,-0.3111369625103296
AS12-49-7231,AS12,49,7231,1,0,,393.2952186393023,562.4961386711141,86.90453603316327,0.0006028778698979591,0.0,0.37717733577806123,0.0,107.0,170.0,182.0,0.3010204081632653,0.4696270196896474,1,0,0,0,0,0,0,0,-0.14876854293091596
AS12-49-7232,AS12,49,7232,1,0,,330.50686855285875,455.66500634414956,75.73473871970663,0.00047333386479591835,0.0,0.40076929209183676,0.0,89.0,153.0,165.0,0.2755102040816326,-0.3845296595845063,1,0,0,0,0,0,0,0,-0.3749994709244991
AS12-49-7233,AS12,49,7233,1,0,,418.91963545432543,655.8697451523437,68.77132493622449,0.0001096141581632653,0.0,0.40292669802295916,9.964923469387754e-06,36.0,160.0,174.0,0.3622448979591837,0.6295986084102668,1,0,0,0,0,0,0,0,0.016187444340605234
AS12-49-7234,AS12,49,7234,1,0,,755.5164152089131,783.0169085336323,93.60995794802295,0.0008221061862244898,5.480707908163265e-05,0.17262236926020408,0.00030393016581632654,105.0,160.0,184.0,0.03571428571428571,14.63827853837369,1,0,0,0,0,0,0,1,0.20650705951338186
AS12-49-7235,AS12,49,7235,1,0,,658.4876601858866,763.1823437216152,74.10740194515306,0.0011310188137755102,4.982461734693877e-06,0.29886798469387754,0.00015943877551020407,80.0,147.0,171.0,0.1377551020408163,13.091893064346847,1,0,0,0,0,0,0,1,0.17894889550433365
AS12-49-7236,AS12,49,7236,1,0,,576.102940185226,585.0328789433235,96.5851054288903,0.0006327726403061224,0.0,0.1061264349489796,0.0,108.0,142.0,166.0,0.015306122448979591,3.7152891054287687,1,0,0,0,0,0,0,0,-0.10657436706749893
AS12-49-7237,AS12,49,7237,1,0,,403.8781316515705,434.8376271624796,83.03729372608419,0.0006925621811224489,0.0,0.1651985012755102,0.0,96.0,130.0,151.0,0.07142857142857142,16.355817101017248,1,0,0,0,0,0,0,1,-0.42525083584752565
AS12-49-7238,AS12,49,7238,1,0,,546.3268399621635,551.9539447696598,104.04657106983419,0.00033880739795918367,0.0,0.05718869579081633,0.0,112.0,144.0,156.0,0.01020408163265306,0.0,1,0,0,0,0,0,0,0,-0.16908989372815583
AS12-49-7239,AS12,49,7239,1,0,,767.2227435255985,795.4992267906003,110.76824079241071,8.470184948979592e-05,0.0,0.0781997369260204,0.0,122.0,162.0,175.0,0.03571428571428571,0.0,1,0,0,0,0,0,0,0,0.22349436582514856
AS12-49-7240,AS12,49,7240,1,0,,453.1362139821946,538.1619861562849,95.38602618781887,0.00016442123724489795,6.975446428571428e-05,0.26338787468112246,0.00021424585459183673,116.0,163.0,179.0,0.15816326530612246,-6.34019174590991,1,0,0,0,0,0,0,0,-0.19626965715683986
AS12-49-7241,AS12,49,7241,1,0,,399.13877182928337,476.6641842707646,90.34686403858419,0.00015943877551020407,2.491230867346939e-05,0.2707469706632653,8.470184948979592e-05,110.0,157.0,170.0,0.16326530612244897,-16.26020470831196,1,0,0,0,0,0,0,1,-0.32660723301753436
AS12-49-7242,AS12,49,7242,1,0,,835.1258276049072,835.1258276049072,95.49086216517857,0.0004384566326530612,3.487723214285714e-05,0.09915597098214286,0.0007822464923469387,100.0,172.0,216.0,0.0,-0.47350805873492635,1,0,0,0,0,0,0,0,0.27570842573335913
AS12-49-7243,AS12,49,7243,1,0,,670.9800509436336,670.9800509436336,102.47178930165816,0.00041354432397959186,0.0,0.07522520727040816,0.0,108.0,179.0,213.0,0.0,-3.6084688525663444,1,0,0,0,0,0,0,0,0.040652122473486034
AS12-49-7244,AS12,49,7244,1,0,,72.5472905807374,85.70782600966665,140.8577108577806,0.0,0.0,0.018255739795918366,0.0,143.0,207.0,222.0,0.17346938775510204,0.0,1,0,0,0,0,0,0,0,-2.1695979207874574
AS12-49-7245,AS12,49,7245,1,0,,32.41662744103447,55.11888485649486,177.62043606505102,0.0,0.0,0.003218670280612245,0.0,180.0,226.0,230.0,0.5408163265306123,,0,0,0,1,1,0,1,0,-4.643755264867801
AS12-49-7246,AS12,49,7246,1,0,,61.42799677443176,75.9649467110609,155.29725366709184,0.0,0.0,0.003826530612244898,0.0,154.0,218.0,224.0,0.20918367346938777,-0.4658090827649937,1,0,0,0,1,0,1,0,-2.29921022630765
AS12-49-7247,AS12,49,7247,1,0,,131.9767176426733,156.34540410455958,120.76750837053571,2.491230867346939e-05,0.0,0.020796795280612245,0.0,128.0,163.0,170.0,0.16326530612244897,-19.880352364642647,1,0,0,0,0,0,0,1,-1.52393925353941
AS12-49-7248,AS12,49,7248,1,0,,200.12195924449492,270.0215234736058,58.97118144132653,0.00022919323979591838,0.0,0.30539500956632654,0.0,64.0,113.0,125.0,0.2602040816326531,-0.9315565980774848,1,0,0,0,0,0,0,0,-0.9370219074288874
AS12-49-7249,AS12,49,7249,1,0,,185.736113877929,324.44039468862576,53.290901028380105,0.0003985969387755102,0.0,0.4828304368622449,0.0,41.0,119.0,131.0,0.42857142857142855,0.6030911943805325,1,0,0,0,0,0,0,0,-0.7398194570012562
AS12-49-7250,AS12,49,7250,1,0,,1125.1888390476133,1884.1640101074083,91.4114915497449,0.25547074298469385,0.00011957908163265306,0.47847576530612246,0.0005181760204081633,76.0,210.0,222.0,0.4030612244897959,-1.4232048466331204,1,0,0,0,0,0,0,0,1.149646504404283
AS12-49-7251,AS12,49,7251,1,0,,786.6662295086091,1376.1103097412508,91.45762914540816,0.47263133769132654,0.00011459661989795919,0.48710040656887754,0.0007075095663265306,83.0,212.0,225.0,0.42857142857142855,-2.815556684211228,1,0,0,0,0,0,0,0,0.8121434858269709
AS12-49-7252,AS12,49,7252,1,0,,802.9489690532589,1287.9228347264063,98.70140106823979,0.42055963010204084,0.00031887755102040814,0.43600526147959184,0.002202248086734694,133.0,210.0,224.0,0.37755102040816324,-7.125016348901798,1,0,0,0,0,0,0,0,0.7410065369923987
AS12-49-7253,AS12,49,7253,1,0,,588.6828200877433,1046.9805927040165,107.78143435108419,0.005042251275510204,0.0002889827806122449,0.44918885522959184,0.002810108418367347,148.0,223.0,233.0,0.4387755102040816,0.0,1,0,0,0,0,0,0,0,0.5185414053379559
AS12-49-7254,AS12,49,7254,1,0,,390.35749654162186,649.670959913789,106.0054009885204,0.41029575892857145,5.978954081632653e-05,0.4220444036989796,0.00308414381377551,146.0,220.0,236.0,0.4030612244897959,-1.4320961841646465,1,0,0,0,0,0,0,0,0.005987714324234702
AS12-49-7255,AS12,49,7255,1,0,,195.655305713651,487.2881612225945,85.07355110012755,0.5465959821428571,4.48421556122449e-05,0.5529934630102041,0.0028449856505102043,1.0,225.0,235.0,0.6020408163265306,0.0,1,0,0,0,0,0,0,0,-0.3029306851789096
AS12-49-7256,AS12,49,7256,1,0,,194.39164871374598,487.2116069455918,82.91892040019133,0.5417978714923469,3.487723214285714e-05,0.5485391422193877,0.0007872289540816327,1.0,219.0,230.0,0.6071428571428571,0.0,1,0,0,0,0,0,0,0,-0.30309944029949437
AS12-49-7257,AS12,49,7257,1,0,,202.65869278840253,489.99600337982173,81.4747090242347,0.5339604591836735,7.971938775510203e-05,0.5393664301658163,0.0007971938775510204,1.0,215.0,228.0,0.5918367346938775,0.0,1,0,0,0,0,0,0,0,-0.29697854933334616
AS12-49-7258,AS12,49,7258,1,0,,628.3941551150505,1097.8396500130088,96.58660016741071,0.4340272241709184,9.964923469387754e-06,0.44038484534438777,0.0004185267857142857,126.0,214.0,230.0,0.42857142857142855,2.5857943424244905,1,0,0,0,0,0,0,0,0.5694895137746318
AS12-49-7259,AS12,49,7259,1,0,,760.4173341963202,1330.0629213099578,95.0009466677296,0.38185586734693877,9.964923469387754e-06,0.4790786431760204,0.002725406568877551,89.0,216.0,231.0,0.42857142857142855,5.46384281323664,1,0,0,0,0,0,0,0,0.7755873258124568
AS12-49-7260,AS12,49,7260,1,0,,884.0250946998794,1546.6140981082406,83.41957310267857,0.45430584343112246,0.0005131935586734694,0.47715541294642855,0.0015445631377551021,74.0,195.0,214.0,0.42857142857142855,0.0,1,0,0,0,0,0,0,0,0.9376045027339925
AS12-49-7261,AS12,49,7261,1,0,,1103.1951932914799,1623.773124640048,107.32577327806122,0.0038813376913265306,4.48421556122449e-05,0.34987842793367346,0.0003537547831632653,117.0,214.0,225.0,0.32142857142857145,4.04720191512218,1,0,0,0,0,0,0,0,0.9898958026289254
AS12-49-7262,AS12,49,7262,1,0,,998.1770237525619,1206.3730185470138,118.82468710140306,0.006153340242346939,0.0001096141581632653,0.08057138871173469,0.00038364955357142856,119.0,210.0,222.0,0.17346938775510204,0.0,1,0,0,0,0,0,0,0,0.6707480041008295
AS12-49-7263,AS12,49,7263,1,0,,626.6541777949737,1060.4141496215561,96.2399603396046,0.00013950892857142856,0.0005032286352040816,0.5184052136479592,0.026705994897959183,23.0,238.0,243.0,0.413265306122449,0.0,1,0,0,0,0,0,0,0,0.5322350876955054
AS12-49-7264,AS12,49,7264,1,0,,693.6420977480061,1330.458619714196,76.64681321747449,0.521354830994898,3.985969387755102e-05,0.603156887755102,0.004299864477040816,4.0,232.0,238.0,0.47959183673469385,-13.033356325913843,1,0,0,0,0,0,0,1,0.7759068227959129
AS12-49-7265,AS12,49,7265,1,0,,636.2167707511358,1352.1257746529488,74.99068777901786,0.5862364477040817,4.982461734693878e-05,0.6155034279336735,0.00772281568877551,2.0,233.0,240.0,0.5306122448979592,-19.776076602639197,1,0,0,0,0,0,0,1,0.793257929439923
AS12-49-7266,AS12,49,7266,1,0,,357.7263288635952,873.1832281845232,92.13151207748724,0.39823321906887754,0.0,0.5635662468112245,0.012904575892857142,6.0,233.0,241.0,0.5969387755102041,2.894512692357537,1,0,0,0,0,0,0,0,0.323572953712666
AS12-49-7267,AS12,49,7267,1,0,,402.7254159601467,933.3005719172711,79.39227419483419,0.5651008450255102,0.0,0.5817073899872449,0.00023417570153061223,1.0,221.0,231.0,0.5714285714285714,0.0,1,0,0,0,0,0,0,0,0.3950876586190077
AS12-49-7268,AS12,49,7268,1,0,,442.65477255112125,952.206803355276,96.81063157684949,0.0017139668367346938,2.491230867346939e-05,0.5425552056760204,0.010044642857142858,19.0,237.0,241.0,0.5408163265306123,,0,0,0,0,0,0,0,0,0.41662839420744274
AS12-49-7269,AS12,49,7269,1,0,,693.2302954012233,1183.4660755482114,115.58110949457908,4.982461734693878e-05,0.00013452646683673468,0.38563257334183676,0.01089664381377551,103.0,236.0,241.0,0.41836734693877553,1.123302714075429,1,0,0,0,0,0,0,0,0.650156834567985
AS12-49-7270,AS12,49,7270,1,0,,497.28898894054504,972.8413160665826,99.0364766023597,5.978954081632653e-05,0.0,0.46854073660714285,0.0,35.0,218.0,221.0,0.49489795918367346,0.0,1,0,0,0,0,0,0,0,0.43965545464892714
AS12-49-7271,AS12,49,7271,1,0,,394.72033302407124,879.4290588292976,81.13433215082908,0.5486039142219388,4.982461734693877e-06,0.5765654894770408,4.48421556122449e-05,2.0,222.0,231.0,0.5561224489795918,,0,0,0,0,0,0,0,0,0.33122848666619253
AS12-49-7272,AS12,49,7272,1,0,,216.84348562207137,554.8791686630249,87.33123903858419,0.0003089126275510204,0.0,0.5443439094387755,0.0,11.0,204.0,210.0,0.6173469387755102,,0,0,0,0,0,0,0,0,-0.1634125234571762
AS12-49-7273,AS12,49,7273,1,0,,458.84923273598037,1027.5444943687216,91.92333486128827,0.49819634885204084,2.491230867346939e-05,0.548957669005102,0.010552853954081632,5.0,232.0,241.0,0.5561224489795918,-10.98865109649398,1,0,0,0,0,0,0,1,0.49841471597561954
AS12-49-7274,AS12,49,7274,1,0,,616.3844041927612,1268.486677497906,75.88204520089286,0.5628487723214286,0.00013950892857142856,0.6177704480229592,0.0036073022959183672,3.0,231.0,237.0,0.5153061224489796,-19.112973733673314,1,0,0,0,0,0,0,1,0.7246738519748215
AS12-49-7275,AS12,49,7275,1,0,,950.5784253511812,1690.1545548859904,69.53367147640306,0.03521603954081633,0.0001793686224489796,0.6271723533163265,0.004424426020408163,8.0,230.0,238.0,0.4387755102040816,-11.70643672915333,1,0,0,0,0,0,0,1,1.032931705083453
AS12-49-7276,AS12,49,7276,1,0,,1885.3216829871644,1924.5364491380494,105.34985849808673,0.15175581951530612,0.0005630181760204082,0.27734375,0.0016292649872448979,130.0,195.0,214.0,0.02040816326530612,3.4336303624505224,1,0,0,0,0,0,0,0,1.172418111163066
AS12-49-7277,AS12,49,7277,1,0,,1688.9710206687328,1779.2069537658363,120.86883171237245,0.02039321588010204,0.0003089126275510204,0.2438167649872449,0.001345264668367347,151.0,211.0,224.0,0.05102040816326531,0.35809395932357113,1,0,0,0,0,0,0,0,1.0880836349070462
AS12-49-7278,AS12,49,7278,1,1,"Bean with sample container, Conrad in visor",247.55031635581528,282.54290440853794,98.23454938616071,0.004324776785714286,0.000817123724489796,0.08128388073979592,0.003009406887755102,99.0,170.0,222.0,0.12755102040816327,0.0,1,0,0,0,0,0,0,0,-0.8883349205873335
AS12-49-7279,AS12,49,7279,1,0,,1406.0339500076916,1611.07172578487,113.24058314732143,0.02524613360969388,0.0003288424744897959,0.2435626594387755,0.0012256855867346938,142.0,198.84999999997672,214.0,0.12755102040816327,-9.329539642698096,1,0,0,0,0,0,0,0,0.9814611040035668
AS12-49-7280,AS12,49,7280,1,0,,2057.4004910947483,2057.4004910947483,149.3143933354592,0.004743303571428571,0.00016442123724489795,0.049171914859693876,0.0013103874362244898,167.0,209.0,223.0,0.0,1.4763685098130983,1,0,0,0,0,0,0,0,1.2441221422196302
AS12-49-7281,AS12,49,7281,1,0,,263.7571222701702,355.2355363803188,98.94693180006378,0.0018136160714285715,0.00041354432397959186,0.3235361527423469,0.00849509725765306,118.0,223.0,239.0,0.2602040816326531,,0,0,0,0,0,0,0,0,-0.6424221378867383
AS12-49-7282,AS12,49,7282,1,0,,2053.003525049748,2198.708821629961,123.30619220344387,0.01744858099489796,0.00017438616071428572,0.1505500637755102,0.0004832987882653061,143.0,196.0,211.0,0.0663265306122449,-0.9710219310791666,1,0,0,0,0,0,0,0,1.315470484267509
AS12-49-7283,AS12,49,7283,1,0,,1856.3970706304726,1955.8693744554894,113.3443827726403,0.06923130580357142,9.964923469387754e-06,0.12574238679846939,6.975446428571428e-05,130.0,183.0,200.0,0.05102040816326531,1.4995470379776346,1,0,0,0,0,0,0,0,1.18976423627142
AS12-49-7284,AS12,49,7284,1,0,,2807.487061917906,2807.487061917906,141.7675183354592,0.003627232142857143,0.00022919323979591838,0.06347158003826531,0.0008021763392857143,159.0,206.0,220.0,0.0,5.07960786001457,1,0,0,0,0,0,0,0,1.5779981722034337
AS12-49-7285,AS12,49,7285,1,0,,1353.5561275077034,1367.3207125359938,119.75456891741071,0.008559869260204082,0.0006676498724489796,0.056516063456632654,0.0034080038265306123,131.0,175.0,221.0,0.01020408163265306,1.3639275316029187,1,0,0,0,0,0,0,0,0.8052609948017136
AS12-49-7286,AS12,49,7286,1,0,,696.0234492117044,1022.5407179332626,93.6522291533801,0.0006576849489795918,0.0007523517219387755,0.3758071588010204,0.0047383211096938774,118.0,186.0,231.0,0.32142857142857145,0.0,1,0,0,0,0,0,0,0,0.4931715200498571
AS12-49-7287,AS12,49,7287,1,0,,1837.5839771417864,1837.5839771417861,113.31293347417092,0.03977000956632653,0.0006676498724489796,0.12232940051020408,0.0015345982142857143,130.0,175.0,186.0,0.0,0.5968094512291772,1,0,0,0,0,0,0,0,1.1227593558538211
AS12-49-7288,AS12,49,7288,1,0,,2427.3352012632045,2439.5780653849843,110.08195153061224,0.0032386001275510204,0.00042849170918367346,0.13480050223214285,0.001051299426020408,124.0,182.0,196.0,0.00510204081632653,5.767888897914144,1,0,0,0,0,0,0,0,1.427126940300286
AS12-49-7289,AS12,49,7289,1,0,,242.04013076607063,757.7330144104177,73.91347955197705,0.5906509088010204,0.00013452646683673468,0.5986577248086735,0.001340282206632653,1.0,216.0,231.0,0.6836734693877551,0.9240453527727062,1,0,0,0,0,0,0,0,0.1712521149151126
AS12-49-7290,AS12,49,7290,1,0,,598.3127140579547,1318.0312002758103,83.92514349489795,0.0026157924107142855,0.0009616151147959184,0.5697444993622449,0.009451729910714286,9.0,223.0,240.0,0.5510204081632653,0.0,1,0,0,0,0,0,0,0,0.7658269494439724
AS12-49-7291,AS12,49,7291,1,0,,670.9906692836297,1440.1567882491315,76.82790078922194,0.015784438775510203,0.00016442123724489795,0.5793108258928571,0.0043197943239795915,6.0,213.0,235.0,0.5357142857142857,1.9580674292340414,1,0,0,0,0,0,0,0,0.8610048446461189
AS12-49-7292,AS12,49,7292,1,0,,1094.3408740586362,2000.4487448199282,85.90165617028062,0.0011110889668367347,6.477200255102041e-05,0.5296655771683674,0.0017139668367346938,15.0,220.0,233.0,0.45408163265306123,14.656751115760423,1,0,0,0,0,0,0,1,1.2139706440975306
AS12-49-7293,AS12,49,7293,1,0,,1407.889550438924,2503.1324036526485,65.69117207429846,0.11578742825255102,9.964923469387754e-06,0.5412149234693877,0.00026905293367346936,10.0,192.0,213.0,0.4387755102040816,-1.0050860052541812,1,0,0,0,0,0,0,0,1.4547500905419721
AS12-49-7294,AS12,49,7294,1,0,,1168.0042295219353,1484.4798015723404,102.49673150510205,0.0037318638392857145,2.9894770408163265e-05,0.05225107621173469,0.0004235092474489796,95.0,200.0,216.0,0.21428571428571427,3.6913859864512757,1,0,0,0,0,0,0,0,0.8935630052551247
AS12-49-7295,AS12,49,7295,1,0,,827.1545487699137,992.7236470277714,140.58164760044642,0.006073620854591837,0.00027901785714285713,0.009063097895408163,0.0005181760204081633,144.0,211.0,223.0,0.1683673469387755,0.0,1,0,0,0,0,0,0,0,0.46138566594604735
AS12-49-7296,AS12,49,7296,1,0,,84.15009196923704,122.1537457103259,126.7529595822704,0.0015146683673469387,3.487723214285714e-05,0.004344706632653061,0.0005032286352040816,118.0,207.0,227.0,0.3469387755102041,0.0,1,0,0,0,0,0,0,0,-1.789010073260805
AS12-49-7297,AS12,49,7297,1,0,,68.94579563690493,119.88306063854529,134.59504544005102,0.0008818957270408163,0.0,0.0020976163903061226,0.005824497767857143,130.0,221.0,237.0,0.49489795918367346,0.0,1,0,0,0,1,0,1,0,-1.809163897758455
